id,param
294,"{""a"": 35520.55664021574, ""b"": 24795.822976154246, ""c"": -3415808.4032431194}"
295,"{""a"": 52628.74644859508, ""b"": 32386.896306980183, ""c"": -4890516.722078256}"
296,"{""a"": 30766.912287197367, ""b"": 29415.23437499185, ""c"": -3272005.166788153}"
297,"{""a"": 16769.4513494586, ""b"": 11500.328480200671, ""c"": -1602621.827420053}"
298,"{""a"": 4027.0685369327193, ""b"": -11328.542258518886, ""c"": 174901.16599321677}"
299,"{""a"": -45536.69211643811, ""b"": -25265.43856518124, ""c"": 4129389.4649235248}"
300,"{""a"": -58331.44975186906, ""b"": -28703.44016312856, ""c"": 5143952.831570479}"
301,"{""a"": -38402.21058253667, ""b"": -34494.51349420207, ""c"": 4004270.0096048955}"
302,"{""a"": 18814.905894948653, ""b"": -49467.24076707391, ""c"": 666676.9022629166}"
303,"{""a"": -45687.2247869936, ""b"": -56029.074928759735, ""c"": 5356173.529680923}"
304,"{""a"": 33587.961647827, ""b"": -42820.3924006446, ""c"": -610981.8484812785}"
305,"{""a"": 17427.272727274456, ""b"": -28223.996803977123, ""c"": -78031.92544845503}"
306,"{""a"": 59328.00958809714, ""b"": -19142.178622206353, ""c"": -3315256.609963278}"
307,"{""a"": 44451.84215234445, ""b"": -14100.572621062514, ""c"": -2492689.2423045603}"
308,"{""a"": 28333.580433259274, ""b"": -29950.368430598173, ""c"": -758790.2201916907}"
309,"{""a"": -25226.167436337757, ""b"": -52880.712890535426, ""c"": 3827297.541024274}"
310,"{""a"": -36482.71928223927, ""b"": -58409.99201025334, ""c"": 4819253.888537993}"
311,"{""a"": -36687.264736962614, ""b"": -50884.397195007936, ""c"": 4535776.606882292}"
312,"{""a"": -47978.1738284389, ""b"": -41036.73206664106, ""c"": 4922222.073320032}"
313,"{""a"": -17641.51611328737, ""b"": -24527.436967401063, ""c"": 2185035.2345460947}"
314,"{""a"": 32744.801682546295, ""b"": -18855.81498576475, ""c"": -1501485.896090564}"
315,"{""a"": 38470.13221167087, ""b"": -32177.47691791157, ""c"": -1368238.857146883}"
316,"{""a"": 1410.5246805752809, ""b"": 26702.17063217448, ""c"": -1148873.4362665857}"
317,"{""a"": -6987.224787069282, ""b"": -17947.66512780711, ""c"": 1192228.7430722788}"
318,"{""a"": -37518.550248586034, ""b"": -39645.822975821466, ""c"": 4144139.606561061}"
319,"{""a"": -36908.189808158015, ""b"": -51943.07972286343, ""c"": 4588418.261080373}"
320,"{""a"": -9315.846946003743, ""b"": -56754.01278411421, ""c"": 2885899.553255566}"
321,"{""a"": 29920.925070968548, ""b"": -19081.61399154996, ""c"": -1294977.6318626392}"
322,"{""a"": 48118.91867879179, ""b"": 9981.818181915165, ""c"": -3692346.001422662}"
323,"{""a"": 59723.99680381336, ""b"": -670.925070991012, ""c"": -4067375.0189996855}"
324,"{""a"": 29533.087713035136, ""b"": -21999.263139107446, ""c"": -1152879.5811561358}"
325,"{""a"": -43181.982421924506, ""b"": -22832.186612284844, ""c"": 3869079.6559509467}"
326,"{""a"": -44641.64595173168, ""b"": 1961.9584517442272, ""c"": 2989051.217463006}"
327,"{""a"": -38645.9872157628, ""b"": 20472.523082333268, ""c"": 1845874.2297172903}"
328,"{""a"": -43146.02716647792, ""b"": 12591.81019185728, ""c"": 2466212.8175594695}"
329,"{""a"": -27504.012783876296, ""b"": -27013.10369329381, ""c"": 2958504.427613102}"
330,"{""a"": -39290.66495031914, ""b"": -50146.355646461685, ""c"": 4681896.600522332}"
331,"{""a"": -20816.215376389864, ""b"": -33609.25514921026, ""c"": 2760255.568487366}"
332,"{""a"": 18194.71768462007, ""b"": -20227.06853695244, ""c"": -446181.0497900971}"
333,"{""a"": 26509.130859386078, ""b"": -42588.00159788117, ""c"": -132852.15521831045}"
334,"{""a"": -24426.043146366876, ""b"": -46464.5374643867, ""c"": 3516496.453208322}"
335,"{""a"": 33822.03036247696, ""b"": -40567.07652725548, ""c"": -714867.1352113378}"
336,"{""a"": 9942.50710217374, ""b"": -49081.0813208805, ""c"": 1260908.4154952234}"
337,"{""a"": 1243.652343787338, ""b"": -56529.811789867934, ""c"": 2152530.8457043255}"
338,"{""a"": 9170.188210229733, ""b"": -52556.756036811435, ""c"": 1451304.9255654728}"
339,"{""a"": 8890.336469993972, ""b"": -18430.384410487306, ""c"": 121407.45337475743}"
340,"{""a"": 35536.9362569673, ""b"": 17700.572620785424, ""c"": -3136412.660298648}"
341,"{""a"": 42473.46413389525, ""b"": 26057.49289771649, ""c"": -3943044.0463230903}"
342,"{""a"": 33635.4625354132, ""b"": 15399.835760133654, ""c"": -2914876.7428152882}"
343,"{""a"": 23887.593217433347, ""b"": 1502.1706321151069, ""c"": -1696119.2196065786}"
344,"{""a"": -39699.79580958336, ""b"": -10258.354048197158, ""c"": 3135273.5093792295}"
345,"{""a"": -55564.3732248825, ""b"": -15424.325283910119, ""c"": 4428947.877731547}"
346,"{""a"": -11996.191406455066, ""b"": -38806.34765617858, ""c"": 2361265.3369253227}"
347,"{""a"": 17073.832563918382, ""b"": -48498.56622857896, ""c"": 747956.9761863672}"
348,"{""a"": -50192.13867195798, ""b"": -35690.74485061594, ""c"": 4861520.5217859065}"
349,"{""a"": 28438.330078226245, ""b"": -39244.881924778514, ""c"": -398631.866886803}"
350,"{""a"": 19408.886718732138, ""b"": -50673.25994313821, ""c"": 673369.7901606353}"
351,"{""a"": 31920.596590990135, ""b"": -34329.279119306855, ""c"": -832184.2606150344}"
352,"{""a"": 45893.44815382215, ""b"": -13405.078125370957, ""c"": -2619215.8580348385}"
353,"{""a"": 50471.95046186164, ""b"": -21135.258345562717, ""c"": -2628146.300386483}"
354,"{""a"": -8571.25355122478, ""b"": -36998.19779828455, ""c"": 2055186.8733743401}"
355,"{""a"": -50419.61558914796, ""b"": -34186.93625744325, ""c"": 4819131.17624296}"
356,"{""a"": -44325.83895575703, ""b"": -20137.060547276596, ""c"": 3845025.0993168224}"
357,"{""a"": -48099.26313966716, ""b"": -22225.06214463526, ""c"": 4186835.8131876956}"
358,"{""a"": -18442.49267578317, ""b"": -37739.47531962482, ""c"": 2762401.6540588443}"
359,"{""a"": 23721.240234245543, ""b"": -31873.09570306231, ""c"": -366787.6785214146}"
360,"{""a"": 52215.211839210555, ""b"": -24131.40980154906, ""c"": -2630900.2231278685}"
361,"{""a"": 31045.086114940834, ""b"": 29824.3652346178, ""c"": -3304775.8557977644}"
362,"{""a"": 30115.6827060416, ""b"": 7736.732066579214, ""c"": -2367913.55756524}"
363,"{""a"": -8622.030362167352, ""b"": -36564.53746450265, ""c"": 2040296.1592490438}"
364,"{""a"": -25671.253551188118, ""b"": -64400.73686065091, ""c"": 4310099.862746416}"
365,"{""a"": -14724.036754380626, ""b"": -65418.55024856796, ""c"": 3599404.8457274935}"
366,"{""a"": -8625.26633508181, ""b"": -59136.56782689478, ""c"": 2932713.4923958913}"
367,"{""a"": 29786.772016906645, ""b"": -31321.661931683426, ""c"": -801926.5272840682}"
368,"{""a"": 55814.701704384825, ""b"": 1572.5230823754973, ""c"": -3887859.794854937}"
369,"{""a"": 43672.891512634895, ""b"": 12670.352450420403, ""c"": -3493532.9779503634}"
370,"{""a"": -33159.25514906046, ""b"": -10659.255149281918, ""c"": 2700186.868135636}"
371,"{""a"": -49899.26313924031, ""b"": -40218.51029818789, ""c"": 5017250.736503883}"
372,"{""a"": -34182.02237213634, ""b"": -57935.42258521967, ""c"": 4639128.504259502}"
373,"{""a"": -23486.732067098044, ""b"": -74177.96963764171, ""c"": 4547282.542148377}"
374,"{""a"": -28709.99200994631, ""b"": -53026.37162655922, ""c"": 4069601.080000595}"
375,"{""a"": -47847.25674718677, ""b"": -20130.54865064146, ""c"": 4082551.7337583476}"
376,"{""a"": -33946.39559650035, ""b"": -14980.877130785986, ""c"": 2924984.0629972816}"
377,"{""a"": 33692.75124280008, ""b"": -30730.917080975923, ""c"": -1094636.7952532447}"
378,"{""a"": 48516.54385644135, ""b"": -45875.43057503349, ""c"": -1513411.4485398075}"
379,"{""a"": -41138.205788334955, ""b"": -47294.14506387976, ""c"": 4696410.0801030705}"
380,"{""a"": 42129.851740261794, ""b"": -44787.264737362726, ""c"": -1118309.7566832923}"
381,"{""a"": 19786.896306825663, ""b"": -54425.470525617566, ""c"": 796402.5006339859}"
382,"{""a"": 12624.52947444492, ""b"": -68202.00639206087, ""c"": 1832662.7189716562}"
383,"{""a"": -13431.245561074536, ""b"": -60954.50550415482, ""c"": 3334910.8348287633}"
384,"{""a"": -6111.834161661657, ""b"": -57477.272727391006, ""c"": 2694953.781868674}"
385,"{""a"": 11582.186612194313, ""b"": -54651.309481585646, ""c"": 1368434.210990959}"
386,"{""a"": 28921.08931121193, ""b"": -25501.105291160442, ""c"": -974347.0981493661}"
387,"{""a"": 35113.103693043115, ""b"": -2768.7144884601876, ""c"": -2298112.239521588}"
388,"{""a"": 37484.1530541248, ""b"": -3945.2503550875117, ""c"": -2414413.8544700574}"
389,"{""a"": -30050.164239987356, ""b"": -15430.917080904925, ""c"": 2677108.511428588}"
390,"{""a"": -44170.39240098391, ""b"": -31308.55823849822, ""c"": 4274408.81860441}"
391,"{""a"": 10528.37801849221, ""b"": -41845.08611506218, ""c"": 934484.3772456091}"
392,"{""a"": -7432.350852330655, ""b"": -30171.253551119655, ""c"": 1706526.4593871953}"
393,"{""a"": -39380.712890696755, ""b"": -29284.317293898763, ""c"": 3865710.6812129566}"
394,"{""a"": 38580.50870043874, ""b"": -46683.78462367861, ""c"": -801183.9177812528}"
395,"{""a"": 19538.205788240022, ""b"": -45526.90429684828, ""c"": 461045.17124355934}"
396,"{""a"": 8844.553444709123, ""b"": -38924.16104408765, ""c"": 934589.0292639092}"
397,"{""a"": 40426.37162681916, ""b"": -31305.2423653797, ""c"": -1536040.6870318912}"
398,"{""a"": 52555.07812528805, ""b"": -20191.11328162733, ""c"": -2808575.776249988}"
399,"{""a"": 1754.1770241701897, ""b"": -16736.732066787954, ""c"": 544860.1211210013}"
400,"{""a"": -52343.9808234579, ""b"": -27949.058949077313, ""c"": 4704751.4641362885}"
401,"{""a"": -39696.55983619264, ""b"": -44703.84854453101, ""c"": 4498117.314047548}"
402,"{""a"": -40267.64914797983, ""b"": -55076.74005669517, ""c"": 4947393.508279978}"
403,"{""a"": -11023.461914011421, ""b"": -55487.428977318894, ""c"": 2954215.1437666253}"
404,"{""a"": 7024.151141754993, ""b"": -49714.3732243156, ""c"": 1485868.6289629387}"
405,"{""a"": 48597.19426120063, ""b"": -33447.29669788925, ""c"": -2014000.3962911977}"
406,"{""a"": 17427.272727117284, ""b"": -23187.304687424396, ""c"": -275346.3108166351}"
407,"{""a"": 41071.08931129713, ""b"": 1562.7352625662606, ""c"": -2875273.6051033037}"
408,"{""a"": 27042.547052573173, ""b"": -755.9792258614398, ""c"": -1821414.5789414109}"
409,"{""a"": 12411.834161785391, ""b"": -46667.44495741322, ""c"": 996867.7651256307}"
410,"{""a"": -20369.491299764584, ""b"": -78087.26473722304, ""c"": 4487437.187209542}"
411,"{""a"": -27351.80220164201, ""b"": -59997.25674729052, ""c"": 4251375.331843502}"
412,"{""a"": 2184.5614346574293, ""b"": -41483.4161931307, ""c"": 1493345.2570892686}"
413,"{""a"": 32368.918678962673, ""b"": -23329.60759953125, ""c"": -1294999.5358504474}"
414,"{""a"": 30169.615589358385, ""b"": 2521.621981637123, ""c"": -2165923.478249974}"
415,"{""a"": 22249.631569640344, ""b"": -16054.38121442568, ""c"": -888280.388338508}"
416,"{""a"": -34533.82457385028, ""b"": -57269.45134940714, ""c"": 4636939.814495622}"
417,"{""a"": -40892.71129247332, ""b"": -48207.28870749821, ""c"": 4715069.225991329}"
418,"{""a"": -38544.553444755365, ""b"": -10196.231356428958, ""c"": 3051488.567050693}"
419,"{""a"": -41815.60280520967, ""b"": -3184.3971947759273, ""c"": 2998803.0830960996}"
420,"{""a"": -58966.379616547136, ""b"": -11855.48650571845, ""c"": 4518531.072970996}"
421,"{""a"": -11878.378018344954, ""b"": -27954.052734406334, ""c"": 1923249.9644205386}"
422,"{""a"": 46813.10369291754, ""b"": -47392.38281235496, ""c"": -1336536.3057959224}"
423,"{""a"": 48033.78462360339, ""b"": -44885.46253529223, ""c"": -1519408.1131639278}"
424,"{""a"": -31535.995205950956, ""b"": -52586.19939625835, ""c"": 4246502.365669775}"
425,"{""a"": 27729.85174022938, ""b"": -50295.29030546004, ""c"": 87868.54897965402}"
426,"{""a"": 36332.18661224217, ""b"": -42802.37482248886, ""c"": -798802.72712291}"
427,"{""a"": 18287.961647919194, ""b"": -51234.56143481061, ""c"": 773181.9294694667}"
428,"{""a"": -25005.242365289174, ""b"": -52571.49769154633, ""c"": 3798123.0575857977}"
429,"{""a"": 12171.25355134148, ""b"": -62757.82137781728, ""c"": 1648458.9487598424}"
430,"{""a"": -5010.524680346447, ""b"": -67274.1610440101, ""c"": 3006616.0357343904}"
431,"{""a"": -3375.8389559399016, ""b"": -47534.725674844594, ""c"": 2114145.1129904725}"
432,"{""a"": 23082.555042524848, ""b"": -25939.63955959241, ""c"": -556139.8102215927}"
433,"{""a"": 37665.80699587778, ""b"": -12914.208984330748, ""c"": -2072360.7853950479}"
434,"{""a"": -13182.515092296053, ""b"": -18477.845347984407, ""c"": 1639241.931997922}"
435,"{""a"": -28454.749645143977, ""b"": -35183.49609367557, ""c"": 3348332.5420846175}"
436,"{""a"": 15393.283913376747, ""b"": -45227.51686792742, ""c"": 734081.5885947976}"
437,"{""a"": -25728.582208894153, ""b"": -43470.02397022643, ""c"": 3488777.8473814796}"
438,"{""a"": -13031.982421999533, ""b"": -52409.459339356916, ""c"": 2970109.112124928}"
439,"{""a"": 34663.103693383724, ""b"": -57441.31747175288, ""c"": -106888.92837438674}"
440,"{""a"": 20289.271129215642, ""b"": -55431.858132135145, ""c"": 800980.4772827163}"
441,"{""a"": 8412.531072381753, ""b"": -62353.644353698844, ""c"": 1890390.5380515398}"
442,"{""a"": 30927.272727553238, ""b"": -60041.44176162797, ""c"": 252387.35054382493}"
443,"{""a"": 34434.02876442384, ""b"": -43535.4225854083, ""c"": -640941.5568260915}"
444,"{""a"": 507.2487570959046, ""b"": -27621.826171909117, ""c"": 1060793.248509199}"
445,"{""a"": -43563.26793292476, ""b"": -23943.283913606007, ""c"": 3943141.286837054}"
446,"{""a"": -35677.60120716656, ""b"": -19988.165838427063, ""c"": 3245020.634964462}"
447,"{""a"": -21465.886896577085, ""b"": -32435.995205895142, ""c"": 2760576.6591566196}"
448,"{""a"": -18233.935546814006, ""b"": -42961.097301301656, ""c"": 2954526.546368717}"
449,"{""a"": 5872.14167673589, ""b"": -39506.71608668755, ""c"": 1161540.623209119}"
450,"{""a"": 22840.609976209635, ""b"": -23972.727273022538, ""c"": -618513.3921233917}"
451,"{""a"": -9016.379616556706, ""b"": -52380.01598027955, ""c"": 2692130.2081085965}"
452,"{""a"": 19914.537464641806, ""b"": -29529.85174019345, ""c"": -195253.9088019361}"
453,"{""a"": 21295.61878553739, ""b"": -307.65713780272927, ""c"": -1444947.9727960138}"
454,"{""a"": 50334.56143451673, ""b"": 13428.009587938068, ""c"": -3979680.7632796583}"
455,"{""a"": 3563.9648437146056, ""b"": -17008.354048323603, ""c"": 431522.7976109621}"
456,"{""a"": -36719.984019744545, ""b"": -49663.6363637102, ""c"": 4485594.823679267}"
457,"{""a"": -5920.352450376256, ""b"": -50704.381214344205, ""c"": 2413827.0377702788}"
458,"{""a"": 22452.539062560103, ""b"": -50836.89630694103, ""c"": 472554.1125495611}"
459,"{""a"": 7921.661931884187, ""b"": -44523.792613704165, ""c"": 1219966.6281941752}"
460,"{""a"": 48482.14666180859, ""b"": -29932.3508520944, ""c"": -2139622.865865515}"
461,"{""a"": -26898.526278447625, ""b"": -22585.09410508512, ""c"": 2742137.6636867085}"
462,"{""a"": -53710.360440230295, ""b"": -26464.905894947602, ""c"": 4735224.247320379}"
463,"{""a"": -59066.17542649952, ""b"": -31136.692116270133, ""c"": 5287385.389620778}"
464,"{""a"": -39923.996803845854, ""b"": -19518.510298473913, ""c"": 3514600.761195211}"
465,"{""a"": -48053.440163345964, ""b"": -23651.966441820034, ""c"": 4235860.82852084}"
466,"{""a"": 9708.5182882867, ""b"": -40053.23597293279, ""c"": 919951.1761211124}"
467,"{""a"": 44800.36843021648, ""b"": -40189.06693888438, ""c"": -1483107.0768655408}"
468,"{""a"": 46135.62677558615, ""b"": -38785.09410490056, ""c"": -1630242.7951534756}"
469,"{""a"": -11150.16424007012, ""b"": -49572.03036214231, ""c"": 2728089.141194515}"
470,"{""a"": 11492.17862221714, ""b"": -56011.0973011245, ""c"": 1428385.6018132842}"
471,"{""a"": 38781.818181887706, ""b"": -49715.971235854304, ""c"": -693698.8691208769}"
472,"{""a"": 25558.35404827895, ""b"": -51003.80859377877, ""c"": 264957.0313077571}"
473,"{""a"": -17957.452947565296, ""b"": -63985.05415479094, ""c"": 3765401.0144499945}"
474,"{""a"": 15126.535866339394, ""b"": -63801.80220152286, ""c"": 1486827.5284779596}"
475,"{""a"": -13387.060546698129, ""b"": -53864.2089845017, ""c"": 3051702.482964056}"
476,"{""a"": -24272.19460245172, ""b"": -44330.75284102274, ""c"": 3422274.638599878}"
477,"{""a"": 16988.738458788244, ""b"": -38935.66672576833, ""c"": 375956.806067071}"
478,"{""a"": 31460.728870864594, ""b"": -39662.20259222975, ""c"": -589057.1445271973}"
479,"{""a"": 6082.350852278296, ""b"": -47158.354048294976, ""c"": 1449919.326016111}"
480,"{""a"": -17461.62997185881, ""b"": -60710.68892041601, ""c"": 3602364.212308245}"
481,"{""a"": 6938.205788474306, ""b"": -53204.70969475949, ""c"": 1630045.4764105203}"
482,"{""a"": -20737.67311791031, ""b"": -51498.03355833536, ""c"": 3463313.17771132}"
483,"{""a"": 2616.543856529814, ""b"": -63198.033558328556, ""c"": 2321749.1004177774}"
484,"{""a"": 23787.83735818194, ""b"": -62939.43536950568, ""c"": 857398.6552097438}"
485,"{""a"": 11948.730468651134, ""b"": -45733.08771305134, ""c"": 990535.3833069057}"
486,"{""a"": 9695.414595206637, ""b"": -31753.644353767046, ""c"": 592797.8807321899}"
487,"{""a"": 20824.36523454337, ""b"": -25245.822975969742, ""c"": -428897.8908150284}"
488,"{""a"": 17878.91068903123, ""b"": -15093.81658394052, ""c"": -627800.1616289674}"
489,"{""a"": -1145.4145951817247, ""b"": -12799.631569615394, ""c"": 588483.297736334}"
490,"{""a"": -45022.93146276474, ""b"": -13365.846946208723, ""c"": 3625351.182581498}"
491,"{""a"": -34597.62517731184, ""b"": -16941.277521622862, ""c"": 3050390.0979792816}"
492,"{""a"": -4843.652343834435, ""b"": -22195.65873579614, ""c"": 1213712.2017880548}"
493,"{""a"": -7889.978027288828, ""b"": -39577.108487259844, ""c"": 2110007.5541310604}"
494,"{""a"": -2647.400841300926, ""b"": -44247.25674715395, ""c"": 1934345.714586909}"
495,"{""a"": 5776.611328169267, ""b"": -29546.151456019325, ""c"": 774419.6998892064}"
496,"{""a"": 1034.1930044191286, ""b"": -36893.40820315757, ""c"": 1390751.4736066335}"
497,"{""a"": -14282.186612203617, ""b"": -35597.4209871151, ""c"": 2390026.3803163283}"
498,"{""a"": 5885.995206002997, ""b"": -15213.26793325365, ""c"": 201111.74186927656}"
499,"{""a"": 29711.46573148631, ""b"": 7083.784623529653, ""c"": -2314325.440352305}"
500,"{""a"": 25379.97602991441, ""b"": 36327.23277692062, ""c"": -3172922.4168677013}"
501,"{""a"": 3127.1084872289075, ""b"": 7319.411399075187, ""c"": -500004.4845672275}"
502,"{""a"": 10284.561434649231, ""b"": -47691.85014201923, ""c"": 1183058.9261581986}"
503,"{""a"": 27147.216796898003, ""b"": -68458.92666917722, ""c"": 846929.8827555447}"
504,"{""a"": 7078.950639094362, ""b"": -78623.99680383639, ""c"": 2625495.459419162}"
505,"{""a"": -4603.111683307893, ""b"": -39287.46892758375, ""c"": 1872408.432606358}"
506,"{""a"": -31930.344460255572, ""b"": 11482.3508523017, ""c"": 1740980.867399145}"
507,"{""a"": -52105.11807509933, ""b"": 18788.73845872075, ""c"": 2836556.8883463247}"
508,"{""a"": -46948.894709134176, ""b"": 9738.001598162693, ""c"": 2840427.70603233}"
509,"{""a"": -43008.55823847503, ""b"": -10912.899503009518, ""c"": 3386165.409008819}"
510,"{""a"": -18121.049360913945, ""b"": -33627.27272729097, ""c"": 2575920.5650168424}"
511,"{""a"": 14123.424183221638, ""b"": -51573.29989339125, ""c"": 1072250.6580959172}"
512,"{""a"": 36932.719282601516, ""b"": -47984.72567471418, ""c"": -635021.2307137768}"
513,"{""a"": 48339.84375002055, ""b"": -43725.26633500002, ""c"": -1586287.0023297274}"
514,"{""a"": 17875.63476555506, ""b"": -64168.3460580983, ""c"": 1312643.1654655626}"
515,"{""a"": -2482.390802591774, ""b"": -72780.5087003083, ""c"": 3050400.940150062}"
516,"{""a"": 31081.12127125873, ""b"": -57400.36843041816, ""c"": 138625.27384666}"
517,"{""a"": 19638.00159815642, ""b"": -42491.481711772874, ""c"": 334957.75644806994}"
518,"{""a"": -21405.322265740117, ""b"": -20142.014381908448, ""c"": 2269335.6758425278}"
519,"{""a"": -7651.598011422108, ""b"": 5900.736860726047, ""c"": 295870.7524925529}"
520,"{""a"": 1124.200994333306, ""b"": 4230.015980109901, ""c"": -240617.31833807117}"
521,"{""a"": -5670.023970253087, ""b"": -38416.87233665812, ""c"": 1911300.055797766}"
522,"{""a"": 3745.658735619941, ""b"": -49171.04936078852, ""c"": 1689805.4848084748}"
523,"{""a"": 12773.46413352504, ""b"": -16514.169033979582, ""c"": -220713.0953747646}"
524,"{""a"": 19492.342862183596, ""b"": -3740.7448508975867, ""c"": -1186902.919135505}"
525,"{""a"": 10533.251953193208, ""b"": -31593.283913401527, ""c"": 529081.8471041966}"
526,"{""a"": 5650.408380769089, ""b"": -65806.34765632008, ""c"": 2216529.737645481}"
527,"{""a"": -9636.567826593358, ""b"": -77326.3316763532, ""c"": 3721683.5841628667}"
528,"{""a"": 1026.0031960722615, ""b"": -75136.89630676912, ""c"": 2902840.13777875}"
529,"{""a"": -4814.208984428798, ""b"": -45202.907492781174, ""c"": 2120961.565489812}"
530,"{""a"": -13963.063742909173, ""b"": -7895.4145951625105, ""c"": 1274956.8689912837}"
531,"{""a"": -106.38760653672965, ""b"": 13838.738458808093, ""c"": -535805.9425768844}"
532,"{""a"": 17446.92826724254, ""b"": 20510.156249825162, ""c"": -2005257.420483369}"
533,"{""a"": 16677.805397841883, ""b"": 14936.692116295966, ""c"": -1732155.164640267}"
534,"{""a"": 10201.105291218928, ""b"": 2497.0925070847043, ""c"": -795590.477578977}"
535,"{""a"": -33766.37961613151, ""b"": -19539.763849594827, ""c"": 3095988.35358709}"
536,"{""a"": -26088.534268266336, ""b"": -35729.97603007341, ""c"": 3208324.9697946226}"
537,"{""a"": 5344.389204531035, ""b"": -49172.727272794116, ""c"": 1579881.8178081426}"
538,"{""a"": 8588.964843884823, ""b"": -59956.347656358776, ""c"": 1783116.737096272}"
539,"{""a"": -18157.831279966016, ""b"": -54932.71928260085, ""c"": 3422482.5336783207}"
540,"{""a"": 4522.141676593904, ""b"": -49820.760830952975, ""c"": 1661922.0040761658}"
541,"{""a"": 32311.669921851597, ""b"": -7743.28391314586, ""c"": -1906390.1641300882}"
542,"{""a"": -13295.454545569193, ""b"": -41303.48011358264, ""c"": 2547846.5297243125}"
543,"{""a"": -6550.368430338354, ""b"": -50238.00159801779, ""c"": 2438275.7099293754}"
544,"{""a"": -3424.897904908656, ""b"": -26962.326881990375, ""c"": 1304095.8314163538}"
545,"{""a"": 19541.44176144894, ""b"": -17230.877130712935, ""c"": -655852.372851745}"
546,"{""a"": 25880.752840835594, ""b"": -5138.165838044966, ""c"": -1568593.1463470832}"
547,"{""a"": 37986.527876289234, ""b"": -582.5150922646717, ""c"": -2579095.7370596584}"
548,"{""a"": 47641.07333085, ""b"": -28011.2615412031, ""c"": -2157526.3174466}"
549,"{""a"": 6401.473721507707, ""b"": -37662.571022682256, ""c"": 1053220.8629078707}"
550,"{""a"": -59377.10848717081, ""b"": -21547.62517768235, ""c"": 4929512.695386499}"
551,"{""a"": -44625.26633525551, ""b"": -4848.526278347912, ""c"": 3257426.845181071}"
552,"{""a"": -47084.72567457037, ""b"": -4480.3844105685275, ""c"": 3411639.042178662}"
553,"{""a"": -32625.799005899185, ""b"": -14773.135653297766, ""c"": 2826213.2995932586}"
554,"{""a"": -25452.046342256457, ""b"": -26001.84215208298, ""c"": 2777659.8774345703}"
555,"{""a"": -3082.8435724423603, ""b"": -35882.186612274, ""c"": 1632998.1017256505}"
556,"{""a"": 27297.789417638895, ""b"": -46148.73046866541, ""c"": -46287.0568121613}"
557,"{""a"": 21105.77503544049, ""b"": -47084.72567471516, ""c"": 415671.9808231491}"
558,"{""a"": 43535.50248566822, ""b"": -30712.899502601867, ""c"": -1770769.1187196423}"
559,"{""a"": 46939.06693880567, ""b"": -34528.91068878553, ""c"": -1853584.4154082756}"
560,"{""a"": -2866.912287007834, ""b"": -54595.65873580218, ""c"": 2358147.972073576}"
561,"{""a"": 7512.571022733063, ""b"": -46022.72727274319, ""c"": 1306874.7291595}"
562,"{""a"": 1428.5422585272438, ""b"": -19153.604403426205, ""c"": 662726.6857580901}"
563,"{""a"": -35977.1084873796, ""b"": -8721.826171661443, ""c"": 2818402.3988786405}"
564,"{""a"": -30581.98242171642, ""b"": 2737.5932170778397, ""c"": 1995160.655699743}"
565,"{""a"": -8270.188210293412, ""b"": 36733.08771309076, ""c"": -880106.6170950732}"
566,"{""a"": 20385.791016034418, ""b"": 62718.55024849487, ""c"": -3874494.7265262296}"
567,"{""a"": -6321.253551047046, ""b"": 57483.8245739057, ""c"": -1833855.2977816772}"
568,"{""a"": 17401.10529134722, ""b"": 30266.215376318174, ""c"": -2387195.67008932}"
569,"{""a"": 32728.910688835327, ""b"": -371.4177912587911, ""c"": -2229014.23827836}"
570,"{""a"": 33448.89470911046, ""b"": -8671.08931123255, ""c"": -1950474.5716312376}"
571,"{""a"": 10919.491299762534, ""b"": -2642.7512429252165, ""c"": -641495.7711924119}"
572,"{""a"": 3544.309304005736, ""b"": -9572.72727272327, ""c"": 138871.691071218}"
573,"{""a"": -1158.5182883830923, ""b"": -22758.51828835751, ""c"": 982935.9587703012}"
574,"{""a"": -34880.7528409829, ""b"": -20441.44176131901, ""c"": 3207549.781852561}"
575,"{""a"": -30328.33806815003, ""b"": -11317.116477309813, ""c"": 2534287.164572258}"
576,"{""a"": -24709.09090910051, ""b"": 7916.708096630544, ""c"": 1388227.6341654633}"
577,"{""a"": 5992.382812666916, ""b"": 37302.539062451215, ""c"": -1882009.2451267256}"
578,"{""a"": 27864.004794236484, ""b"": 43144.349253959925, ""c"": -3615361.3909210693}"
579,"{""a"": 25738.330078291656, ""b"": 28860.52468035624, ""c"": -2904867.9765112745}"
580,"{""a"": -21290.744850710216, ""b"": 22884.521484328492, ""c"": 562297.2182815408}"
581,"{""a"": -23687.961647660683, ""b"": 24198.526278285513, ""c"": 675072.8127111576}"
582,"{""a"": 9067.076527134404, ""b"": 31518.017578081515, ""c"": -1864723.8152992679}"
583,"{""a"": 23533.483886725404, ""b"": 22275.838956077965, ""c"": -2493504.972737429}"
584,"{""a"": -18238.149789556785, ""b"": 1044.0207741363083, ""c"": 1215855.4087173932}"
585,"{""a"": -10262.751652635783, ""b"": 13500.039950342682, ""c"": 175567.49558848763}"
586,"{""a"": 33674.73366456259, ""b"": 11312.162642256873, ""c"": -2752870.0090604383}"
587,"{""a"": 26983.660333829695, ""b"": 3230.180220048118, ""c"": -1974599.3354071127}"
