id,param
561,"{""a"": -63132.43988798719, ""b"": 16087.333215208768, ""c"": 3705837.1703596446}"
562,"{""a"": -45854.70318343185, ""b"": 14926.009351529807, ""c"": 2558908.6547090197}"
569,"{""a"": 33348.67793905428, ""b"": 19441.928626834335, ""c"": -3054062.3741358737}"
572,"{""a"": -45472.06753571848, ""b"": 24537.923487648455, ""c"": 2155255.599656187}"
573,"{""a"": 39964.8282293623, ""b"": 24778.70832591039, ""c"": -3718938.071387561}"
574,"{""a"": -59925.29394553992, ""b"": -9680.060482874673, ""c"": 4498142.401215705}"
575,"{""a"": -56459.88720994408, ""b"": -17758.424927851913, ""c"": 4575965.875860087}"
579,"{""a"": -44029.734297618605, ""b"": 51895.563188394895, ""c"": 979907.1091300861}"
580,"{""a"": 24923.98561897072, ""b"": 75122.7710821112, ""c"": -4673729.198456046}"
581,"{""a"": -49397.6560508626, ""b"": 29122.821562633006, ""c"": 2243804.5789562063}"
582,"{""a"": 56778.79550316562, ""b"": 2840.291997756678, ""c"": -4006907.408182891}"
583,"{""a"": 45675.11894689961, ""b"": 9818.498042690277, ""c"": -3520852.4766511195}"
584,"{""a"": -57773.77363943801, ""b"": 8659.958926443884, ""c"": 3629957.177148804}"
585,"{""a"": 54887.54180698613, ""b"": 37500.149111058796, ""c"": -5242215.296140525}"
586,"{""a"": -39432.546321533155, ""b"": 25588.17667239168, ""c"": 1699360.2694775609}"
587,"{""a"": 43096.736661781564, ""b"": 6556.266211864, ""c"": -3217684.3731878437}"
588,"{""a"": 53586.49088794271, ""b"": 19651.47942906311, ""c"": -4448960.86932293}"
594,"{""a"": -8826.774372666478, ""b"": 75241.42254874017, ""c"": -2360146.0955699985}"
595,"{""a"": -25982.04879689333, ""b"": 78135.05772387749, ""c"": -1295038.456543419}"
597,"{""a"": 48832.553097614844, ""b"": 30342.70678659212, ""c"": -4547315.874013968}"
598,"{""a"": -34352.63346767548, ""b"": 64974.90988624776, ""c"": -200801.37701943112}"
601,"{""a"": -64078.22060359749, ""b"": -848.2406796454015, ""c"": 4434796.968179723}"
605,"{""a"": 30623.793501008586, ""b"": 9766.355220279162, ""c"": -2482717.707482354}"
612,"{""a"": 39479.827512931966, ""b"": 56996.97688597362, ""c"": -4956752.268316418}"
614,"{""a"": -51327.31945523091, ""b"": 36996.120306952595, ""c"": 2065629.4197563299}"
616,"{""a"": -56592.36491023275, ""b"": 15256.058082117655, ""c"": 3288201.4266499174}"
617,"{""a"": -45312.8128964055, ""b"": 35560.07623654908, ""c"": 1707880.5717643935}"
619,"{""a"": -52563.2077268507, ""b"": 9460.300103172543, ""c"": 3234788.549602664}"
622,"{""a"": 40341.99089497018, ""b"": 62797.21395455444, ""c"": -5244774.0158367185}"
623,"{""a"": -19725.105232644004, ""b"": 58589.89250478866, ""c"": -953689.8245420175}"
624,"{""a"": 39849.30283254544, ""b"": 36031.19342831163, ""c"": -4152657.4562512236}"
625,"{""a"": 51722.6064257155, ""b"": 18203.487072634132, ""c"": -4263961.741652199}"
626,"{""a"": 54165.42392996921, ""b"": -4815.692940055713, ""c"": -3525462.7448831727}"
628,"{""a"": -39620.14236187223, ""b"": 50899.01282941166, ""c"": 713720.0334974952}"
629,"{""a"": 57262.916195572805, ""b"": -5969.543560816484, ""c"": -3692552.0361254066}"
631,"{""a"": -38036.092274687835, ""b"": 33586.18298258062, ""c"": 1290583.3048646217}"
632,"{""a"": 34399.97553151872, ""b"": 50504.541914555244, ""c"": -4351832.502658066}"
633,"{""a"": 59486.68993895497, ""b"": 16733.38024487281, ""c"": -4742329.744537743}"
634,"{""a"": 35634.26429642614, ""b"": -55251.014209312314, ""c"": -266428.97987206845}"
636,"{""a"": 12126.573673992469, ""b"": 65683.87247312964, ""c"": -3421262.7212548424}"
637,"{""a"": 60166.17500815411, ""b"": -20444.813840568357, ""c"": -3325158.930332745}"
639,"{""a"": -54924.702049268206, ""b"": -18859.782174567663, ""c"": 4519442.384464201}"
640,"{""a"": 55498.28306749533, ""b"": 11746.944978083367, ""c"": -4268306.071960801}"
642,"{""a"": -35418.14253110346, ""b"": 38599.909223111514, ""c"": 910528.0067658039}"
645,"{""a"": -59399.95191869888, ""b"": -24748.780413711735, ""c"": 5056469.997476733}"
646,"{""a"": -45248.096317004936, ""b"": -36839.923512655805, ""c"": 4560665.275970502}"
648,"{""a"": 46127.12006393167, ""b"": -3157.057182925375, ""c"": -3037495.982106224}"
649,"{""a"": 55584.95431574549, ""b"": 21875.574247665747, ""c"": -4677377.936837163}"
652,"{""a"": -28224.09023318751, ""b"": 48004.76726324748, ""c"": 44906.925868147126}"
653,"{""a"": 50776.099911412675, ""b"": 10823.575041551696, ""c"": -3911084.209270387}"
655,"{""a"": -47496.164850728914, ""b"": 18590.095473954032, ""c"": 2531978.383034311}"
658,"{""a"": -55001.335301321014, ""b"": 1720.5845297367196, ""c"": 3709010.2677643374}"
659,"{""a"": -49626.980151606906, ""b"": 31136.662882969555, ""c"": 2183425.6735614287}"
660,"{""a"": -16514.890129404575, ""b"": 74931.3018597934, ""c"": -1818341.6356170657}"
662,"{""a"": 52363.79125790764, ""b"": 5415.643398890039, ""c"": -3805388.221547575}"
663,"{""a"": -52693.354439186915, ""b"": -13960.176549644035, ""c"": 4170508.175397024}"
666,"{""a"": 43418.1404373322, ""b"": 19866.038764678982, ""c"": -3761293.1324243476}"
667,"{""a"": -4246.093306991754, ""b"": 69882.40048327917, ""c"": -2462302.455557735}"
671,"{""a"": 49823.565771743684, ""b"": 27302.362273458697, ""c"": -4497880.368559671}"
672,"{""a"": 30895.84556562228, ""b"": 580.9388699388728, ""c"": -2143479.5132092945}"
674,"{""a"": -32520.603072675054, ""b"": 30150.119810906843, ""c"": 1043845.4149660058}"
676,"{""a"": 56462.70683362264, ""b"": 38071.060581980535, ""c"": -5378796.801024249}"
677,"{""a"": 55500.77545764626, ""b"": 9042.298559133531, ""c"": -4165432.394401682}"
678,"{""a"": 51943.775555373606, ""b"": -19047.317842257326, ""c"": -2809804.319812645}"
684,"{""a"": -57077.18574050991, ""b"": 26980.925638027547, ""c"": 2855360.48847962}"
686,"{""a"": -53700.675892831794, ""b"": -2181.8449989413784, ""c"": 3777267.8728010035}"
688,"{""a"": 37800.59255080456, ""b"": -32521.137570149644, ""c"": -1310815.1823199182}"
689,"{""a"": 17655.201819400143, ""b"": -55653.05779641844, ""c"": 983997.1844407243}"
691,"{""a"": 10474.944972230916, ""b"": 51137.152417958525, ""c"": -2732606.9313657875}"
692,"{""a"": -35729.62281219944, ""b"": 39867.90483315903, ""c"": 882156.6498039181}"
693,"{""a"": -51932.8869506272, ""b"": 19640.09420613259, ""c"": 2793154.385171778}"
694,"{""a"": -41673.49202210164, ""b"": 39694.14602984024, ""c"": 1296755.3311125315}"
695,"{""a"": 47152.78348398596, ""b"": -36971.226130245064, ""c"": -1774262.4945933223}"
697,"{""a"": -15564.45599630288, ""b"": 53893.55120485164, ""c"": -1054742.4333849845}"
698,"{""a"": -60011.715930956656, ""b"": 19630.848881564234, ""c"": 3348158.493591307}"
700,"{""a"": 46668.69908803768, ""b"": -8299.429178767197, ""c"": -2873630.2043994255}"
701,"{""a"": -49565.7215573946, ""b"": 20215.026003761363, ""c"": 2610026.475199184}"
702,"{""a"": 43322.76750657319, ""b"": -17304.066641534708, ""c"": -2291985.8239339413}"
704,"{""a"": 49388.229075837924, ""b"": 3806.7105510912806, ""c"": -3537699.2907920335}"
705,"{""a"": 47991.55801019995, ""b"": -4031.1884665593534, ""c"": -3134140.154131367}"
706,"{""a"": -40344.5584720347, ""b"": 20788.487127995933, ""c"": 1954058.3986760997}"
708,"{""a"": 55296.15716155623, ""b"": 3748.5680488457147, ""c"": -3944752.3522860175}"
709,"{""a"": -30110.350891205253, ""b"": 22791.812029724242, ""c"": 1168644.3012238946}"
710,"{""a"": 50338.54945778696, ""b"": 8325.018689404795, ""c"": -3782508.3860900914}"
713,"{""a"": -17400.09205969909, ""b"": 36319.71783655983, ""c"": -235767.3319061077}"
715,"{""a"": 35596.36633348934, ""b"": -44915.58781812354, ""c"": -668267.3453734289}"
716,"{""a"": 18461.874243375027, ""b"": -56262.695037145415, ""c"": 954426.5846266089}"
721,"{""a"": -46911.09281491182, ""b"": 8142.528426068529, ""c"": 2903745.7584561263}"
722,"{""a"": -47184.48060256152, ""b"": 16931.510834337663, ""c"": 2572687.5294595957}"
726,"{""a"": -30642.654196172138, ""b"": 25958.94659794904, ""c"": 1081543.688470327}"
727,"{""a"": 955.4535460898803, ""b"": 36158.40068569524, ""c"": -1488737.3106530122}"
729,"{""a"": 46045.21144121436, ""b"": -5410.700235535085, ""c"": -2946068.730514339}"
733,"{""a"": -4291.757889456087, ""b"": 36806.37532578438, ""c"": -1154303.497141857}"
736,"{""a"": -52667.39671963464, ""b"": 11938.122578791314, ""c"": 3147217.4594400134}"
738,"{""a"": -55982.137750753434, ""b"": 16175.344948971673, ""c"": 3210112.4070539717}"
739,"{""a"": -28556.146887973704, ""b"": 18895.950225273307, ""c"": 1216816.1658957852}"
741,"{""a"": 51650.069466121065, ""b"": 820.1144180169358, ""c"": -3575196.709480701}"
742,"{""a"": -12328.167110762623, ""b"": 65570.59508603867, ""c"": -1736888.0247055267}"
743,"{""a"": 21797.060724993833, ""b"": 60499.29365134179, ""c"": -3878941.0888817473}"
744,"{""a"": 46776.08162247353, ""b"": -5202.398493255649, ""c"": -3006465.221326875}"
745,"{""a"": 55076.64667772158, ""b"": 4886.487815627566, ""c"": -3974557.6606621747}"
746,"{""a"": 5672.731188973454, ""b"": -7056.156194511357, ""c"": -108815.44748822204}"
747,"{""a"": 7358.99118253705, ""b"": 41593.78386484599, ""c"": -2142454.779585127}"
749,"{""a"": -29785.16830144124, ""b"": 19219.634826256028, ""c"": 1290700.7582335346}"
751,"{""a"": 45935.19281205297, ""b"": 7134.850977805996, ""c"": -3431905.6005108044}"
752,"{""a"": -54469.36240860037, ""b"": 24173.986171463883, ""c"": 2788493.894628137}"
753,"{""a"": 51176.16630036492, ""b"": -20236.078096710204, ""c"": -2713876.811033506}"
754,"{""a"": -4042.5067888916174, ""b"": 22540.02263351117, ""c"": -608935.23692292}"
755,"{""a"": 8064.695697451671, ""b"": 53363.939270398856, ""c"": -2655142.67265566}"
756,"{""a"": 39420.59088805861, ""b"": 14824.873954610332, ""c"": -3289023.398849561}"
767,"{""a"": -1472.6258360901681, ""b"": 13548.804447068196, ""c"": -430736.02030220337}"
768,"{""a"": -7689.666411550647, ""b"": 21230.756398705307, ""c"": -307140.71522968094}"
769,"{""a"": -10602.419922668183, ""b"": 21059.298918567678, ""c"": -100579.61733561713}"
770,"{""a"": 737.8236501077898, ""b"": 22452.99365590082, ""c"": -933495.8592398282}"
771,"{""a"": -7850.975953910407, ""b"": 27414.916049242805, ""c"": -539827.8424759387}"
772,"{""a"": -12669.93689334557, ""b"": 36114.31749395783, ""c"": -552098.9988673107}"
773,"{""a"": -22982.206664827347, ""b"": 11636.009662789584, ""c"": 1120493.5765782555}"
774,"{""a"": 43952.90514556587, ""b"": 5356.99138885361, ""c"": -3225766.13400938}"
775,"{""a"": 1943.179166279222, ""b"": 45083.46228105965, ""c"": -1908298.2868356311}"
776,"{""a"": -39979.178817263426, ""b"": 23040.311681666484, ""c"": 1838449.7664329824}"
777,"{""a"": 43645.854038544465, ""b"": -10561.709476412827, ""c"": -2578306.853025356}"
778,"{""a"": 29813.46321116371, ""b"": 12690.7994267654, ""c"": -2545133.82753994}"
779,"{""a"": 13977.48383019297, ""b"": 43420.79716823963, ""c"": -2669035.5666348767}"
780,"{""a"": 9108.900643822353, ""b"": 54034.966262545364, ""c"": -2753098.5966899004}"
781,"{""a"": -85.89271368752271, ""b"": 56362.1285321867, ""c"": -2213348.844584016}"
782,"{""a"": -53146.22025955646, ""b"": 23090.55599836046, ""c"": 2742671.735028946}"
783,"{""a"": -35327.393836427356, ""b"": 6564.90671276379, ""c"": 2170096.973535245}"
784,"{""a"": 57723.31817695832, ""b"": -6483.399152558864, ""c"": -3708056.5361689525}"
785,"{""a"": 49337.702259802056, ""b"": -20027.621223365626, ""c"": -2598011.4537579124}"
786,"{""a"": -8743.19649829002, ""b"": 29651.945385115898, ""c"": -565380.1810383662}"
