id,param
327,"{""a"": 11576.70933230747, ""b"": -15823.263059225785, ""c"": -166184.67682208013}"
328,"{""a"": 39302.50232416034, ""b"": 23437.623934140727, ""c"": -3621743.644007866}"
330,"{""a"": -35387.8092721111, ""b"": -55790.58880992054, ""c"": 4640474.496784336}"
331,"{""a"": -44442.42068814349, ""b"": -35745.19408637458, ""c"": 4464821.945952545}"
333,"{""a"": -27559.974799108608, ""b"": -55142.62981126877, ""c"": 4074630.834579946}"
334,"{""a"": -45815.384698117436, ""b"": -44937.55658228511, ""c"": 4923776.506486741}"
335,"{""a"": -37073.66092542207, ""b"": -51458.67030004668, ""c"": 4581749.3654020615}"
338,"{""a"": 34424.48057652865, ""b"": 44104.3604623571, ""c"": -4103903.511464557}"
339,"{""a"": -43100.65659127732, ""b"": -43867.01601937102, ""c"": 4697499.740057326}"
340,"{""a"": -20282.94722952795, ""b"": -47451.99911045228, ""c"": 3270596.2743314477}"
342,"{""a"": 22195.09057591339, ""b"": 32147.1851034539, ""c"": -2791610.6812058073}"
343,"{""a"": -35544.73497690123, ""b"": -55462.37526258893, ""c"": 4638274.745995784}"
344,"{""a"": 30789.280826621227, ""b"": -12170.096348742496, ""c"": -1631439.7454997238}"
345,"{""a"": -55644.551872758726, ""b"": 5656.4666380582785, ""c"": 3598108.323022859}"
346,"{""a"": 19485.72685525246, ""b"": -54852.796006420256, ""c"": 833990.9903006132}"
347,"{""a"": 25825.801331273, ""b"": 27351.161029934196, ""c"": -2851129.924929218}"
348,"{""a"": -4375.397646993984, ""b"": -60639.986401760325, ""c"": 2701146.732386056}"
349,"{""a"": -12145.589727185368, ""b"": -63506.73467557038, ""c"": 3347203.1247252407}"
350,"{""a"": -13162.139097919508, ""b"": -47825.78678357245, ""c"": 2796764.890376182}"
351,"{""a"": 22323.609017080857, ""b"": -58635.531206890126, ""c"": 790141.6545136716}"
352,"{""a"": -23787.13816408809, ""b"": -24075.801782834616, ""c"": 2588826.5333011937}"
353,"{""a"": -49831.82959961077, ""b"": -24791.277038726425, ""c"": 4405567.3827691125}"
354,"{""a"": -50030.99268584945, ""b"": -27555.45387499313, ""c"": 4524381.153380562}"
355,"{""a"": -38278.23633847013, ""b"": -57815.77630634007, ""c"": 4916019.346360639}"
356,"{""a"": 15284.626665182963, ""b"": -58716.288530502265, ""c"": 1275111.3637662686}"
357,"{""a"": 46684.9538290466, ""b"": -33744.07832605418, ""c"": -1869409.437515173}"
358,"{""a"": 52192.01253119608, ""b"": -24057.89484125178, ""c"": -2630752.5070670173}"
359,"{""a"": 37562.229080405574, ""b"": -39542.32302981238, ""c"": -1014665.7140914544}"
360,"{""a"": 47383.70938508728, ""b"": 10690.256226775018, ""c"": -3669936.7166707623}"
361,"{""a"": -26533.74086639565, ""b"": -39347.52556169419, ""c"": 3379503.439500906}"
362,"{""a"": 58702.46663216882, ""b"": -20967.86681999812, ""c"": -3197173.7021683417}"
363,"{""a"": 32097.19475574644, ""b"": 29967.150063928042, ""c"": -3385209.2433324847}"
366,"{""a"": -37032.91457230442, ""b"": -41204.928643131236, ""c"": 4172434.774283426}"
367,"{""a"": 51565.73833539595, ""b"": 19704.197479405644, ""c"": -4313197.905542193}"
368,"{""a"": -39727.92123708608, ""b"": 21434.903865079003, ""c"": 1882039.969522285}"
369,"{""a"": 2702.5320270366424, ""b"": -50279.16269528553, ""c"": 1805266.1748659795}"
370,"{""a"": 38138.187170844096, ""b"": 12123.25815874013, ""c"": -3094523.1250436343}"
371,"{""a"": -48637.96700015598, ""b"": -48754.79037284515, ""c"": 5271234.040165308}"
372,"{""a"": -42416.48666442298, ""b"": 22806.635478945274, ""c"": 2012293.6385462326}"
373,"{""a"": 50179.01706413871, ""b"": -24228.54555104318, ""c"": -2483542.2377556087}"
374,"{""a"": -30936.236423594033, ""b"": -29160.31045064562, ""c"": 3281706.298971294}"
375,"{""a"": -53463.110124374645, ""b"": 2388.2716431049776, ""c"": 3577440.488841134}"
376,"{""a"": -35641.25489837045, ""b"": 34714.13852263892, ""c"": 1076659.7244132643}"
378,"{""a"": -48996.805633531636, ""b"": -6327.992632274807, ""c"": 3618326.0083129588}"
379,"{""a"": 52380.87145497947, ""b"": -11173.096182064735, ""c"": -3153122.8038455783}"
380,"{""a"": 43332.833822325236, ""b"": -14244.097079378538, ""c"": -2410148.2127427333}"
381,"{""a"": -49156.23692546343, ""b"": -16295.927768573922, ""c"": 4025057.4348917003}"
382,"{""a"": -48488.65551249596, ""b"": -31874.75472523526, ""c"": 4589349.9141131425}"
383,"{""a"": 45897.655478108354, ""b"": 9498.53863375797, ""c"": -3520876.896397621}"
384,"{""a"": -6016.423459334953, ""b"": -57722.17090584698, ""c"": 2698060.060669275}"
385,"{""a"": -56139.63711764873, ""b"": -11958.201999633544, ""c"": 4331417.637389351}"
386,"{""a"": -46118.124136426835, ""b"": 23284.741297584435, ""c"": 2247416.2415213846}"
387,"{""a"": 40445.17247032153, ""b"": 26990.51149439001, ""c"": -3840686.33557757}"
388,"{""a"": 44620.354159423034, ""b"": 4966.818360001518, ""c"": -3256703.342493033}"
389,"{""a"": -26595.87508000338, ""b"": -53506.24007376749, ""c"": 3946133.3241394944}"
390,"{""a"": 54362.99955561078, ""b"": -12258.490271321338, ""c"": -3247852.698790207}"
391,"{""a"": 50226.205580296286, ""b"": -2811.13476337865, ""c"": -3331177.0437378883}"
392,"{""a"": 55969.579177945205, ""b"": -26918.25509254365, ""c"": -2774363.264805707}"
393,"{""a"": 29538.647434424733, ""b"": -63336.11174518328, ""c"": 478469.54449262994}"
394,"{""a"": -4816.08630762052, ""b"": -54150.03619097387, ""c"": 2474823.54276276}"
395,"{""a"": -9966.86426073165, ""b"": -74822.05653421901, ""c"": 3644961.2275940673}"
396,"{""a"": 5842.866779414827, ""b"": -51927.52979058545, ""c"": 1654808.7369749367}"
397,"{""a"": -56566.6837497141, ""b"": -22820.98763609203, ""c"": 4792140.509164711}"
398,"{""a"": 19464.731758673355, ""b"": 45864.959215640265, ""c"": -3144652.780450544}"
399,"{""a"": -13913.631841728564, ""b"": -61913.62017555931, ""c"": 3405252.4071413297}"
400,"{""a"": 10696.141417716979, ""b"": -49025.41554989625, ""c"": 1206968.9844911008}"
401,"{""a"": 46567.508785710736, ""b"": 26662.204890352325, ""c"": -4248054.766836535}"
402,"{""a"": -20447.540434027233, ""b"": -48847.2599552264, ""c"": 3338925.1720787487}"
404,"{""a"": -30976.749888003626, ""b"": -58713.03071753003, ""c"": 4449165.482998946}"
405,"{""a"": -47621.730489716094, ""b"": -51834.45012854504, ""c"": 5320885.149023003}"
406,"{""a"": 48169.129694121955, ""b"": -43412.97792040183, ""c"": -1589105.0889883968}"
407,"{""a"": -50633.677269224245, ""b"": -18539.33490958075, ""c"": 4215255.220438393}"
408,"{""a"": 47674.96239655364, ""b"": -30868.89803588738, ""c"": -2049149.0067225334}"
409,"{""a"": 36207.15775879848, ""b"": 15152.146690523841, ""c"": -3081667.990545397}"
410,"{""a"": 34484.231778607034, ""b"": 40329.17543241243, ""c"": -3955913.3279325096}"
411,"{""a"": -13604.736462992012, ""b"": -62691.04470455009, ""c"": 3414797.196435676}"
412,"{""a"": 46962.21909933225, ""b"": -8538.66914399086, ""c"": -2880860.614933146}"
413,"{""a"": -47735.70681550725, ""b"": -32880.31161472599, ""c"": 4578700.383460838}"
415,"{""a"": 55229.66499122098, ""b"": -31650.046378800893, ""c"": -2536522.0321783945}"
416,"{""a"": 7144.061101143317, ""b"": -46990.682834870444, ""c"": 1370300.3215810815}"
417,"{""a"": 26545.840025511425, ""b"": -36045.540049333766, ""c"": -395172.78645417205}"
418,"{""a"": -45335.870326791235, ""b"": -23272.320857573555, ""c"": 4036773.855342259}"
419,"{""a"": -49896.653004446474, ""b"": -24161.02334291936, ""c"": 4385427.868869961}"
420,"{""a"": 38674.35978068882, ""b"": -47845.7370287486, ""c"": -761710.5989811069}"
421,"{""a"": -38989.011863200154, ""b"": -48765.40920794271, ""c"": 4605498.175327958}"
422,"{""a"": 61756.01052176458, ""b"": -12903.656531790068, ""c"": -3723232.2165325093}"
423,"{""a"": 7537.2709961249775, ""b"": -61006.75470031876, ""c"": 1897458.523844991}"
424,"{""a"": -19199.605732660377, ""b"": -63640.465337273024, ""c"": 3837093.7224206794}"
425,"{""a"": 25482.96347518934, ""b"": -50108.27192663032, ""c"": 234088.3769817848}"
426,"{""a"": 48348.95574571627, ""b"": -20101.39017956835, ""c"": -2523187.5488758306}"
427,"{""a"": 1080.6380758968287, ""b"": -50344.3770336496, ""c"": 1919177.4499325324}"
428,"{""a"": 35536.22822814215, ""b"": 24253.119659717326, ""c"": -3392568.49481004}"
430,"{""a"": -49555.233364756976, ""b"": -38366.459675163525, ""c"": 4920421.880166854}"
431,"{""a"": -9772.601680330516, ""b"": -78206.53285184574, ""c"": 3765425.810661337}"
432,"{""a"": -42793.4997614642, ""b"": -15233.798613565246, ""c"": 3542154.449294375}"
433,"{""a"": 15213.057177329585, ""b"": -60185.12196375348, ""c"": 1337135.0225502374}"
434,"{""a"": -56254.48403831389, ""b"": -31385.78185962471, ""c"": 5104122.793174891}"
435,"{""a"": 42326.69059706403, ""b"": 14965.567449212082, ""c"": -3494485.456846933}"
436,"{""a"": -48744.55719844261, ""b"": -14150.578912222583, ""c"": 3910586.732960591}"
437,"{""a"": -52967.63263170553, ""b"": -20099.043787525574, ""c"": 4437272.999121034}"
438,"{""a"": 46707.50485532619, ""b"": 5191.4086026598525, ""c"": -3406101.741156464}"
439,"{""a"": 47089.15862961698, ""b"": -49366.23694413228, ""c"": -1277473.0940153017}"
440,"{""a"": 7082.665964847518, ""b"": -71752.75050450396, ""c"": 2353459.044846785}"
441,"{""a"": 15886.040767571407, ""b"": -48968.09613930044, ""c"": 848263.8751074034}"
442,"{""a"": -50415.47362481925, ""b"": -25746.155891822054, ""c"": 4483384.574102908}"
443,"{""a"": 48898.27119777401, ""b"": -24976.999016645335, ""c"": -2368188.8305572914}"
444,"{""a"": -44485.46382262719, ""b"": -44090.642032397656, ""c"": 4802909.748601385}"
445,"{""a"": 56832.72561690092, ""b"": -20503.557154889757, ""c"": -3091622.1531561282}"
446,"{""a"": -15904.761551410898, ""b"": -74330.7359956525, ""c"": 4032690.6136571597}"
447,"{""a"": -26148.561520784442, ""b"": -64609.26607788904, ""c"": 4354117.538145631}"
448,"{""a"": -15140.663254389372, ""b"": -78106.37260597726, ""c"": 4129838.1914873384}"
449,"{""a"": 41394.82116500492, ""b"": -51010.131925300986, ""c"": -821875.808316475}"
450,"{""a"": -846.6932949431226, ""b"": -60031.41392627426, ""c"": 2434448.5114066154}"
451,"{""a"": -51976.704398405236, ""b"": -4998.819258312593, ""c"": 3767801.824968447}"
453,"{""a"": -37670.649031538516, ""b"": -54609.92100028189, ""c"": 4750484.799279921}"
454,"{""a"": -30212.936046972623, ""b"": -46706.31372020059, ""c"": 3925702.1302183345}"
455,"{""a"": -36954.28406352282, ""b"": -61418.200189325915, ""c"": 4967522.472769091}"
456,"{""a"": 43201.89820187418, ""b"": -10857.370146686226, ""c"": -2533828.6454197806}"
457,"{""a"": -13947.02289330739, ""b"": -51656.14970107062, ""c"": 3003436.238378263}"
458,"{""a"": 27780.129393816213, ""b"": -57530.33931292272, ""c"": 369321.8078668031}"
459,"{""a"": 36841.5049286319, ""b"": 4898.439815415884, ""c"": -2717029.556297149}"
460,"{""a"": -16773.243785218918, ""b"": -69055.19128151666, ""c"": 3883733.6380655454}"
461,"{""a"": 41357.80805119877, ""b"": -47822.80614628333, ""c"": -945334.8082737058}"
462,"{""a"": -12987.6592852407, ""b"": -38156.56810746512, ""c"": 2403639.61814277}"
463,"{""a"": 44209.364819359784, ""b"": 11265.527822617492, ""c"": -3474053.860885209}"
464,"{""a"": 48013.22756499593, ""b"": -53640.36529068858, ""c"": -1171938.6594256624}"
465,"{""a"": 1131.7280368271063, ""b"": -73177.8746282727, ""c"": 2818255.4934171783}"
466,"{""a"": 10946.093890807098, ""b"": -42234.93844277672, ""c"": 921286.3995921576}"
467,"{""a"": -44784.23179098719, ""b"": -19754.990383894663, ""c"": 3859852.942893236}"
468,"{""a"": 24524.08900556076, ""b"": -59737.515714373105, ""c"": 680266.5904026197}"
469,"{""a"": 44693.47309870704, ""b"": -52958.49034669464, ""c"": -973036.5444049089}"
470,"{""a"": 15990.858343754038, ""b"": -42300.53876205388, ""c"": 578474.3403148934}"
471,"{""a"": 37709.896516687244, ""b"": -5291.548053846527, ""c"": -2374430.2283475213}"
472,"{""a"": -51580.237530489976, ""b"": 16518.797341160738, ""c"": 2890052.8959086793}"
473,"{""a"": 39464.36932423557, ""b"": -53927.20319055721, ""c"": -573860.3224355739}"
474,"{""a"": 6170.28553621359, ""b"": -47196.45483560121, ""c"": 1445005.2657569402}"
475,"{""a"": -23868.3193677642, ""b"": -68884.83375083691, ""c"": 4363701.025027185}"
476,"{""a"": -48038.66768153832, ""b"": -19874.139666031966, ""c"": 4089816.3142072675}"
477,"{""a"": 2101.952233155606, ""b"": -53540.985086758796, ""c"": 1975399.6164918053}"
478,"{""a"": -28082.167454377905, ""b"": -74011.68705374927, ""c"": 4856012.308703608}"
479,"{""a"": -43356.75584663805, ""b"": -10516.856896885773, ""c"": 3394351.221313772}"
480,"{""a"": 13196.440592150971, ""b"": -62962.800673597, ""c"": 1586297.5741963568}"
481,"{""a"": 8959.071573539535, ""b"": -62291.735667561676, ""c"": 1850559.2770286086}"
482,"{""a"": -42977.01925426909, ""b"": -27788.533978068444, ""c"": 4053562.3227861025}"
483,"{""a"": -23650.817268350947, ""b"": -47745.235067914524, ""c"": 3515048.4457573714}"
484,"{""a"": 40239.94404423327, ""b"": -49875.858731557455, ""c"": -789174.592627676}"
485,"{""a"": 30832.59794758503, ""b"": -30869.842662359566, ""c"": -895101.8579853937}"
486,"{""a"": 49887.57410868216, ""b"": 13751.894588602605, ""c"": -3962676.9925914095}"
489,"{""a"": -4615.312191311823, ""b"": -55596.31026959023, ""c"": 2517888.0992911006}"
490,"{""a"": 27804.69636128408, ""b"": -42159.3480332652, ""c"": -239582.31841815726}"
491,"{""a"": -5083.359825849708, ""b"": -13297.503842433565, ""c"": 878699.4426893209}"
492,"{""a"": 38528.596947443286, ""b"": -172.67309035066864, ""c"": -2632293.7187102046}"
493,"{""a"": -39728.22316766931, ""b"": -58656.961504355415, ""c"": 5048198.233035383}"
494,"{""a"": -30033.06183398355, ""b"": -44597.145100185124, ""c"": 3828091.295874217}"
495,"{""a"": -33299.4473460418, ""b"": -57592.503114683954, ""c"": 4564879.273187402}"
496,"{""a"": -55244.598471742596, ""b"": -6230.10786777419, ""c"": 4040699.790140046}"
497,"{""a"": 41976.18153442942, ""b"": -34609.77792315814, ""c"": -1510048.4732181714}"
499,"{""a"": 45337.932142088, ""b"": 13891.724624385824, ""c"": -3655270.313751822}"
500,"{""a"": -18732.549166098073, ""b"": -71018.7704420709, ""c"": 4095748.7391491923}"
501,"{""a"": 39046.15477946582, ""b"": -22653.51384750192, ""c"": -1782199.822481554}"
502,"{""a"": -16112.136912347074, ""b"": -41692.907582439424, ""c"": 2756823.0591883417}"
503,"{""a"": 5930.3105030266315, ""b"": -45277.33820871139, ""c"": 1385720.0526655016}"
504,"{""a"": -37047.2055821174, ""b"": -34084.93981539516, ""c"": 3894956.132642413}"
505,"{""a"": -25583.10588327446, ""b"": -44468.30550923023, ""c"": 3518094.9077782063}"
506,"{""a"": 24783.789126901094, ""b"": -56711.943710993604, ""c"": 542805.4326596443}"
507,"{""a"": 45206.515731737694, ""b"": -34535.56847469644, ""c"": -1734442.7587881132}"
508,"{""a"": 23435.09389014153, ""b"": -59471.05680312968, ""c"": 744535.7224920008}"
509,"{""a"": 372.6781851328067, ""b"": -57734.81416524893, ""c"": 2260086.2755931662}"
510,"{""a"": -39758.76882540968, ""b"": -9685.636175372005, ""c"": 3118224.0061239772}"
511,"{""a"": 378.67876562821374, ""b"": -31251.55418790059, ""c"": 1212673.1483034003}"
512,"{""a"": 27510.1478474217, ""b"": -5224.668321211553, ""c"": -1676877.997875088}"
513,"{""a"": 18150.043833288124, ""b"": -28408.876324669116, ""c"": -118745.1513716947}"
514,"{""a"": -31992.354845484817, ""b"": -55744.277780401906, ""c"": 4402663.864241278}"
515,"{""a"": 9817.710106511498, ""b"": -60206.88618017713, ""c"": 1709043.0352748837}"
516,"{""a"": -26361.59814463375, ""b"": -40492.4263171833, ""c"": 3415445.7204970713}"
517,"{""a"": -29017.638857132, ""b"": -75760.15728558111, ""c"": 4989110.722780051}"
518,"{""a"": 48040.38004413432, ""b"": -39442.439671146465, ""c"": -1735000.7737871364}"
519,"{""a"": 9388.068740635374, ""b"": -62027.618342340036, ""c"": 1810607.1887181897}"
520,"{""a"": -36408.43278440934, ""b"": -49067.627071228446, ""c"": 4442776.584793144}"
521,"{""a"": 6723.758593322844, ""b"": -30175.702527430956, ""c"": 734547.62202695}"
522,"{""a"": 1983.105046124625, ""b"": -11968.271956804585, ""c"": 340691.5585115696}"
523,"{""a"": 10171.207377025365, ""b"": -43753.35349011145, ""c"": 1035142.8655722396}"
524,"{""a"": 35286.56398402694, ""b"": -40884.09568823061, ""c"": -802838.5075706246}"
525,"{""a"": -47620.489920472435, ""b"": -21976.665378347032, ""c"": 4139960.282754143}"
526,"{""a"": -59178.412127912714, ""b"": -28310.14832706892, ""c"": 5183356.467394269}"
527,"{""a"": -6293.612762001205, ""b"": -65641.20959288928, ""c"": 3030163.9443434454}"
528,"{""a"": -2900.8035661807826, ""b"": -62900.69659092157, ""c"": 2688930.909128922}"
529,"{""a"": -61599.99181311858, ""b"": 5973.3186152828275, ""c"": 3994585.618927856}"
530,"{""a"": -51826.11590567795, ""b"": -8487.66706880035, ""c"": 3895402.996956421}"
531,"{""a"": -24042.189367677685, ""b"": -49825.1456956903, ""c"": 3624133.8232576996}"
532,"{""a"": 17430.970628748095, ""b"": -17188.474369071457, ""c"": -514238.12871379737}"
533,"{""a"": -37545.99556894576, ""b"": -17843.7989013286, ""c"": 3288638.3908580528}"
534,"{""a"": 6198.11401829816, ""b"": -32570.585092491136, ""c"": 864987.2938148902}"
535,"{""a"": -39793.01295641134, ""b"": -55258.058985696494, ""c"": 4917508.091173121}"
536,"{""a"": 49480.149357923874, ""b"": -14902.477816233062, ""c"": -2802148.150713356}"
537,"{""a"": 31361.26533444354, ""b"": -55076.24411782825, ""c"": 26422.113280127363}"
538,"{""a"": 9502.032580862728, ""b"": -26934.969595636383, ""c"": 415312.71660274384}"
539,"{""a"": 17101.634088857838, ""b"": -70048.85117119706, ""c"": 1598130.519099537}"
542,"{""a"": 10209.831552054973, ""b"": -48490.16449430262, ""c"": 1218990.6035546982}"
543,"{""a"": -15839.15035928224, ""b"": -66327.22353762742, ""c"": 3712528.7134443815}"
544,"{""a"": 9870.241200605502, ""b"": -24638.972722837112, ""c"": 299156.14310921094}"
545,"{""a"": 2317.5859775576346, ""b"": -39051.22501988236, ""c"": 1387980.7351987911}"
546,"{""a"": 6005.200794027419, ""b"": -15157.305279995675, ""c"": 190720.43668228155}"
547,"{""a"": 44061.156852429325, ""b"": 17291.29591471619, ""c"": -3702057.3071772205}"
549,"{""a"": -27802.45041625885, ""b"": -56735.575678328365, ""c"": 4155359.0193317533}"
550,"{""a"": 16107.68221406964, ""b"": -1474.5898172367197, ""c"": -1044379.8804087981}"
551,"{""a"": 21013.466389768, ""b"": -50902.66443243359, ""c"": 572906.4206736434}"
552,"{""a"": 36474.55368524333, ""b"": -52821.526223463625, ""c"": -413254.6070166657}"
553,"{""a"": -37915.42802330206, ""b"": -18981.102813142403, ""c"": 3358967.236529124}"
554,"{""a"": -22305.8338325389, ""b"": -62538.79791385624, ""c"": 4008104.505873996}"
555,"{""a"": 56618.426172892534, ""b"": 23305.96575342219, ""c"": -4801141.675219119}"
556,"{""a"": -20823.5106887225, ""b"": -66857.65312782873, ""c"": 4074629.438226379}"
558,"{""a"": -43994.83249094996, ""b"": -202.93894023596658, ""c"": 3030609.686848479}"
559,"{""a"": 37098.00979262693, ""b"": -54030.762791511734, ""c"": -407415.8594302132}"
560,"{""a"": 43232.53510480736, ""b"": -51270.869391219836, ""c"": -937522.8535836608}"
561,"{""a"": -3844.2142793767825, ""b"": -53000.720482276796, ""c"": 2361909.9476127233}"
562,"{""a"": 10776.929309470263, ""b"": -76350.20715647176, ""c"": 2281909.7710564937}"
563,"{""a"": -37058.598008711495, ""b"": 36401.93603514175, ""c"": 1107989.540994902}"
564,"{""a"": -14760.798447118672, ""b"": -62498.64408931117, ""c"": 3486846.8735209247}"
565,"{""a"": 10439.391856075068, ""b"": -70126.7553581488, ""c"": 2058410.886873281}"
566,"{""a"": -24377.944434610985, ""b"": 14077.642708911582, ""c"": 1121949.0484043122}"
567,"{""a"": -10963.836659818122, ""b"": -43006.317447329944, ""c"": 2455382.282802634}"
568,"{""a"": 45643.3160140905, ""b"": -41938.84082349703, ""c"": -1471802.7068418602}"
569,"{""a"": -19397.678319360904, ""b"": 13717.360097630823, ""c"": 793402.3295675286}"
570,"{""a"": 10438.875726340653, ""b"": 13216.676271561919, ""c"": -1235281.3453700626}"
571,"{""a"": -36752.547308099165, ""b"": -44316.62830994399, ""c"": 4278632.114610835}"
572,"{""a"": 11267.49852610585, ""b"": -70564.90855702256, ""c"": 2018728.821056939}"
573,"{""a"": 10786.992765634053, ""b"": 166.6288512260835, ""c"": -743733.3373192027}"
574,"{""a"": 22340.819863375036, ""b"": 44763.932400376274, ""c"": -3297863.8766443403}"
575,"{""a"": 7070.891537564584, ""b"": -78153.21029731559, ""c"": 2607408.7851457302}"
576,"{""a"": 21142.073504733642, ""b"": -78386.34642797355, ""c"": 1651232.6132787536}"
577,"{""a"": 14806.643690057677, ""b"": 17054.54172286428, ""c"": -1687320.6849158583}"
578,"{""a"": -34883.06121820394, ""b"": -30938.93300156254, ""c"": 3623221.8613828043}"
579,"{""a"": -51039.395400861176, ""b"": 15303.090969335055, ""c"": 2901145.387902859}"
580,"{""a"": -61291.870933391736, ""b"": -18051.57621032816, ""c"": 4922979.271542706}"
581,"{""a"": -25828.667130597973, ""b"": 2981.0499321658062, ""c"": 1659208.2145739219}"
582,"{""a"": 12605.828917590876, ""b"": -63157.907096068666, ""c"": 1634209.8556706903}"
583,"{""a"": 10575.353167243093, ""b"": 15017.856626315144, ""c"": -1315884.799306477}"
584,"{""a"": -13939.575535742646, ""b"": -41198.59277031895, ""c"": 2589711.837784249}"
585,"{""a"": 30517.273485829563, ""b"": -52556.62374491026, ""c"": -16052.778233459021}"
586,"{""a"": 43105.193252110854, ""b"": -53812.14740634567, ""c"": -828617.115952287}"
587,"{""a"": -11165.55449843785, ""b"": -70198.44268070074, ""c"": 3544991.9241545433}"
588,"{""a"": -3065.8866884875015, ""b"": -78211.9974170627, ""c"": 3305405.212427189}"
589,"{""a"": -5546.626335584028, ""b"": -17819.563739771645, ""c"": 1088277.3862424854}"
590,"{""a"": 10922.124918286365, ""b"": 28864.92492405315, ""c"": -1887200.814833976}"
592,"{""a"": -29155.50408280619, ""b"": -14598.540917617574, ""c"": 2583406.732055439}"
593,"{""a"": -5063.0243554375875, ""b"": -60290.75628158211, ""c"": 2734388.2097616484}"
595,"{""a"": -6110.297679421216, ""b"": -74993.07375412618, ""c"": 3386849.6240689475}"
596,"{""a"": -16694.606391012316, ""b"": -63332.93968707966, ""c"": 3653908.227254336}"
597,"{""a"": -40706.121397976895, ""b"": 19541.385565979464, ""c"": 2024639.6035730143}"
598,"{""a"": 17150.463091367543, ""b"": -49061.81455620102, ""c"": 765247.9909025151}"
599,"{""a"": 38363.17583923218, ""b"": 23562.55996843797, ""c"": -3559100.4840828124}"
600,"{""a"": -1458.6015607365437, ""b"": 45691.71715864115, ""c"": -1701756.3344926543}"
601,"{""a"": 1101.09413783327, ""b"": 4992.663565194411, ""c"": -269020.6976980844}"
602,"{""a"": 10353.30495090928, ""b"": -43996.530209676916, ""c"": 1031584.8364337387}"
603,"{""a"": 46393.89252063862, ""b"": -19885.858847369775, ""c"": -2394835.5463814605}"
604,"{""a"": 22973.601932945134, ""b"": -73276.88753808325, ""c"": 1322585.7834538098}"
605,"{""a"": -28878.538317525396, ""b"": -11460.28582142909, ""c"": 2439293.8018119168}"
606,"{""a"": 26937.581477420645, ""b"": 50013.64926567451, ""c"": -3822273.1612210223}"
607,"{""a"": -25354.207978361177, ""b"": -22793.08729804728, ""c"": 2646145.5908459905}"
608,"{""a"": 34541.256487746854, ""b"": 21302.90753263494, ""c"": -3210941.4464887464}"
609,"{""a"": 46129.907757660076, ""b"": -7119.376721648776, ""c"": -2878747.361017246}"
610,"{""a"": 15880.547404984447, ""b"": -24431.30126288401, ""c"": -120143.03917161327}"
611,"{""a"": 4504.065549659653, ""b"": -14671.480837166764, ""c"": 274511.22165491956}"
612,"{""a"": -43616.29793001059, ""b"": -17122.312404504337, ""c"": 3673260.2645254377}"
613,"{""a"": -49742.170101612675, ""b"": -7370.407484629046, ""c"": 3708182.227390907}"
614,"{""a"": -43948.16899070633, ""b"": -4575.038265489478, ""c"": 3200142.1706129108}"
615,"{""a"": 48823.286682357306, ""b"": -32074.88754303036, ""c"": -2079891.9168114702}"
616,"{""a"": -32840.87981728288, ""b"": 7679.658460978193, ""c"": 1954941.3133046962}"
617,"{""a"": -38222.140450588726, ""b"": -12379.11447126024, ""c"": 3118478.790330274}"
618,"{""a"": 21834.781997032762, ""b"": 50351.531304931224, ""c"": -3485985.1755147967}"
619,"{""a"": -32317.174276652808, ""b"": -51904.479918382975, ""c"": 4271438.606669772}"
620,"{""a"": 20417.104116110815, ""b"": -16643.269259395798, ""c"": -739148.4661682799}"
621,"{""a"": 36837.00742194347, ""b"": -5178.492963528952, ""c"": -2318612.317649647}"
622,"{""a"": 24190.77660248836, ""b"": -54329.190747195345, ""c"": 491350.5279439997}"
623,"{""a"": -52298.746949055436, ""b"": -15722.312301138532, ""c"": 4213649.327926992}"
624,"{""a"": -3845.0108390938617, ""b"": -36045.80061342448, ""c"": 1691763.6738917378}"
625,"{""a"": 6494.726295571118, ""b"": 48488.185423413015, ""c"": -2358398.137365541}"
626,"{""a"": 15629.465293565225, ""b"": 7900.319104494127, ""c"": -1381584.1700617129}"
627,"{""a"": -15284.743455300071, ""b"": -33958.12146978205, ""c"": 2395756.360088549}"
628,"{""a"": -33519.95635901642, ""b"": 19786.559392949217, ""c"": 1524964.6188385964}"
629,"{""a"": -30537.262186895092, ""b"": -9238.036785911885, ""c"": 2465348.638374591}"
630,"{""a"": 35194.430778015914, ""b"": 2969.6119582079336, ""c"": -2530351.9684857167}"
631,"{""a"": 27109.613783561148, ""b"": 48767.8155945479, ""c"": -3786102.229357662}"
632,"{""a"": 38794.926138449206, ""b"": -11806.645021607488, ""c"": -2193677.137757332}"
633,"{""a"": 16719.220067563, ""b"": -9323.254232381423, ""c"": -775788.2478090731}"
634,"{""a"": 29477.375538314733, ""b"": 34289.45328234129, ""c"": -3376264.5819263477}"
635,"{""a"": 12583.364979084863, ""b"": 47125.43420361969, ""c"": -2723093.8269845056}"
636,"{""a"": -44259.61352902147, ""b"": 15602.023395550437, ""c"": 2428780.6180523797}"
637,"{""a"": -7629.531692299505, ""b"": 17445.021635516096, ""c"": -161669.4606648268}"
638,"{""a"": -21127.74592615442, ""b"": -31359.999349505626, ""c"": 2692628.1450969274}"
639,"{""a"": -10770.408531037818, ""b"": 60163.71352155016, ""c"": -1634258.98335103}"
640,"{""a"": -33286.64815710114, ""b"": -3593.9107586904065, ""c"": 2432298.0398907885}"
641,"{""a"": -21615.506882276415, ""b"": 60072.47902884841, ""c"": -884905.3434551284}"
